service_id,date,exception_type
C80059AVCHF-0021,20241126,1
C80059AVCHF-0021,20241127,1
C80059AVCHF-0021,20241128,1
C80060APSHF-0021,20241011,1
C80060APSHF-0021,20241012,1
C80060APSHF-0021,20241018,1
C80060APSHF-0021,20241019,1
C80060APSHF-0021,20241022,1
C80060APSHF-0021,20241025,1
C80060APSHF-0021,20241026,1
C80060APSHF-0021,20241031,1
C80060APSHF-0021,20241101,1
C80060APSHF-0021,20241102,1
C80060APSHF-0021,20241108,1
C80060APSHF-0021,20241109,1
C80060APSHF-0021,20241115,1
C80060APSHF-0021,20241116,1
C80060APSHF-0021,20241122,1
C80060APSHF-0021,20241123,1
C80060APSHF-0021,20241129,1
C80060APSHF-0021,20241130,1
C80060ASVHF-0021,20241012,1
C80060ASVHF-0021,20241013,1
C80060ASVHF-0021,20241019,1
C80060ASVHF-0021,20241020,1
C80060ASVHF-0021,20241023,1
C80060ASVHF-0021,20241026,1
C80060ASVHF-0021,20241027,1
C80060ASVHF-0021,20241101,1
C80060ASVHF-0021,20241102,1
C80060ASVHF-0021,20241103,1
C80060ASVHF-0021,20241109,1
C80060ASVHF-0021,20241110,1
C80060ASVHF-0021,20241116,1
C80060ASVHF-0021,20241117,1
C80060ASVHF-0021,20241123,1
C80060ASVHF-0021,20241124,1
C80060ASVHF-0021,20241130,1
C80060ASVHF-0021,20241201,1
C80063APPNR-0031,20241011,1
C80063APPNR-0031,20241018,1
C80063APPNR-0031,20241025,1
C80063APPNR-0031,20241108,1
C80063APPNR-0031,20241115,1
C80063APPNR-0031,20241122,1
C80063APPNR-0031,20241129,1
C80064RA1HCSzN-221,20241104,1
C80064RA1HCSzN-221,20241105,1
C80064RA1HCSzN-221,20241106,1
C80064RA1HCSzN-221,20241107,1
C80064RA1HCSzN-221,20241111,1
C80064RA1HCSzN-221,20241112,1
C80064RA1HCSzN-221,20241113,1
C80064RA1HCSzN-221,20241114,1
C80064RA1HCSzN-221,20241118,1
C80064RA1HCSzN-221,20241119,1
C80064RA1HCSzN-221,20241120,1
C80064RA1HCSzN-221,20241121,1
C80064RA1HCSzN-221,20241125,1
C80064RA1HCSzN-221,20241126,1
C80064RA1HCSzN-221,20241127,1
C80064RA1HCSzN-221,20241128,1
C80067RA1PPSzN-221,20241108,1
C80067RA1PPSzN-221,20241115,1
C80067RA1PPSzN-221,20241122,1
C80067RA1PPSzN-221,20241129,1
C80078ASZHF-0021,20241012,1
C80078ASZHF-0021,20241019,1
C80078ASZHF-0021,20241022,1
C80078ASZHF-0021,20241026,1
C80078ASZHF-0021,20241031,1
C80078ASZHF-0021,20241102,1
C80078ASZHF-0021,20241109,1
C80078ASZHF-0021,20241116,1
C80078ASZHF-0021,20241123,1
C80078ASZHF-0021,20241130,1
C80078AVVHF-0021,20241013,1
C80078AVVHF-0021,20241020,1
C80078AVVHF-0021,20241023,1
C80078AVVHF-0021,20241027,1
C80078AVVHF-0021,20241101,1
C80078AVVHF-0021,20241103,1
C80078AVVHF-0021,20241110,1
C80078AVVHF-0021,20241117,1
C80078AVVHF-0021,20241124,1
C80078AVVHF-0021,20241201,1
C80097AVVNR-0031,20241020,1
C80097AVVNR-0031,20241023,1
C80097AVVNR-0031,20241110,1
C80097AVVNR-0031,20241117,1
C80097AVVNR-0031,20241124,1
C80097AVVNR-0031,20241201,1
C80107APPPER031,20241011,1
C80107APPPER031,20241018,1
C80107APPPER031,20241108,1
C80107APPPER031,20241115,1
C80107APPPER031,20241122,1
C80107APPPER031,20241129,1
C80117AHCJOP-011,20241014,1
C80117AHCJOP-011,20241015,1
C80117AHCJOP-011,20241016,1
C80117AHCJOP-011,20241017,1
C80117AHCJOP-011,20241021,1
C80117AHCJOP-011,20241022,1
C80117AHCJOP-011,20241024,1
C80117AHCJOP-011,20241104,1
C80117AHCJOP-011,20241105,1
C80117AHCJOP-011,20241106,1
C80117AHCJOP-011,20241107,1
C80117AHCJOP-011,20241111,1
C80117AHCJOP-011,20241112,1
C80117AHCJOP-011,20241113,1
C80117AHCJOP-011,20241114,1
C80117AHCJOP-011,20241118,1
C80117AHCJOP-011,20241119,1
C80117AHCJOP-011,20241120,1
C80117AHCJOP-011,20241121,1
C80117AHCJOP-011,20241125,1
C80117AHCJOP-011,20241126,1
C80117AHCJOP-011,20241127,1
C80117AHCJOP-011,20241128,1
C80123APPJOP-011,20241011,1
C80123APPJOP-011,20241018,1
C80123APPJOP-011,20241025,1
C80123APPJOP-011,20241108,1
C80123APPJOP-011,20241115,1
C80123APPJOP-011,20241122,1
C80123APPJOP-011,20241129,1
C80128AHCMAA-091,20241014,1
C80128AHCMAA-091,20241015,1
C80128AHCMAA-091,20241016,1
C80128AHCMAA-091,20241017,1
C80128AHCMAA-091,20241021,1
C80128AHCMAA-091,20241022,1
C80128AHCMAA-091,20241104,1
C80128AHCMAA-091,20241105,1
C80128AHCMAA-091,20241106,1
C80128AHCMAA-091,20241107,1
C80128AHCMAA-091,20241111,1
C80128AHCMAA-091,20241112,1
C80128AHCMAA-091,20241113,1
C80128AHCMAA-091,20241114,1
C80128AHCMAA-091,20241118,1
C80128AHCMAA-091,20241119,1
C80128AHCMAA-091,20241120,1
C80128AHCMAA-091,20241121,1
C80128AHCMAA-091,20241125,1
C80128AHCMAA-091,20241126,1
C80128AHCMAA-091,20241127,1
C80128AHCMAA-091,20241128,1
C80142RA1SZSzN-221,20241102,1
C80142RA1SZSzN-221,20241109,1
C80142RA1SZSzN-221,20241116,1
C80142RA1SZSzN-221,20241123,1
C80142RA1SZSzN-221,20241130,1
C80190APPMAA-091,20241018,1
C80190APPMAA-091,20241108,1
C80190APPMAA-091,20241115,1
C80190APPMAA-091,20241122,1
C80190APPMAA-091,20241129,1
C80191ASZKYM-031,20241012,1
C80191ASZKYM-031,20241019,1
C80191ASZKYM-031,20241026,1
C80191ASZKYM-031,20241102,1
C80191ASZKYM-031,20241109,1
C80191ASZKYM-031,20241116,1
C80191ASZKYM-031,20241123,1
C80191ASZKYM-031,20241130,1
C80192AVVKYM-031,20241013,1
C80192AVVKYM-031,20241020,1
C80192AVVKYM-031,20241023,1
C80192AVVKYM-031,20241027,1
C80192AVVKYM-031,20241101,1
C80192AVVKYM-031,20241103,1
C80192AVVKYM-031,20241110,1
C80192AVVKYM-031,20241117,1
C80192AVVKYM-031,20241124,1
C80192AVVKYM-031,20241201,1
C80193ASZMAA-151,20241012,1
C80193ASZMAA-151,20241019,1
C80193ASZMAA-151,20241026,1
C80193ASZMAA-151,20241102,1
C80193ASZMAA-151,20241109,1
C80193ASZMAA-151,20241116,1
C80193ASZMAA-151,20241123,1
C80193ASZMAA-151,20241130,1
C80194AVVMAA-151,20241013,1
C80194AVVMAA-151,20241020,1
C80194AVVMAA-151,20241023,1
C80194AVVMAA-151,20241027,1
C80194AVVMAA-151,20241101,1
C80194AVVMAA-151,20241103,1
C80194AVVMAA-151,20241110,1
C80194AVVMAA-151,20241117,1
C80194AVVMAA-151,20241124,1
C80194AVVMAA-151,20241201,1
C80198AHCKYM-031,20241014,1
C80198AHCKYM-031,20241015,1
C80198AHCKYM-031,20241016,1
C80198AHCKYM-031,20241017,1
C80198AHCKYM-031,20241021,1
C80198AHCKYM-031,20241022,1
C80198AHCKYM-031,20241024,1
C80198AHCKYM-031,20241104,1
C80198AHCKYM-031,20241105,1
C80198AHCKYM-031,20241106,1
C80198AHCKYM-031,20241107,1
C80198AHCKYM-031,20241111,1
C80198AHCKYM-031,20241112,1
C80198AHCKYM-031,20241113,1
C80198AHCKYM-031,20241114,1
C80198AHCKYM-031,20241118,1
C80198AHCKYM-031,20241119,1
C80198AHCKYM-031,20241120,1
C80198AHCKYM-031,20241121,1
C80198AHCKYM-031,20241125,1
C80198AHCKYM-031,20241126,1
C80198AHCKYM-031,20241127,1
C80198AHCKYM-031,20241128,1
C80199APPKYM-031,20241011,1
C80199APPKYM-031,20241018,1
C80199APPKYM-031,20241025,1
C80199APPKYM-031,20241108,1
C80199APPKYM-031,20241115,1
C80199APPKYM-031,20241122,1
C80199APPKYM-031,20241129,1
C80207AVVMAA-091,20241013,1
C80207AVVMAA-091,20241020,1
C80207AVVMAA-091,20241023,1
C80207AVVMAA-091,20241101,1
C80207AVVMAA-091,20241103,1
C80207AVVMAA-091,20241110,1
C80207AVVMAA-091,20241117,1
C80207AVVMAA-091,20241124,1
C80207AVVMAA-091,20241201,1
C80313ASZMAA-091,20241012,1
C80313ASZMAA-091,20241019,1
C80313ASZMAA-091,20241026,1
C80313ASZMAA-091,20241102,1
C80313ASZMAA-091,20241109,1
C80313ASZMAA-091,20241116,1
C80313ASZMAA-091,20241123,1
C80313ASZMAA-091,20241130,1
C80353R30SVMM-0051,20241026,1
C80353R30SVMM-0051,20241027,1
C80374AHPHM-0011,20241015,1
C80374AHPHM-0011,20241016,1
C80374AHPHM-0011,20241017,1
C80374AHPHM-0011,20241018,1
C80374AHPHM-0011,20241021,1
C80374AHPHM-0011,20241022,1
C80374AHPHM-0011,20241024,1
C80374AHPHM-0011,20241104,1
C80374AHPHM-0011,20241105,1
C80374AHPHM-0011,20241106,1
C80374AHPHM-0011,20241107,1
C80374AHPHM-0011,20241108,1
C80374AHPHM-0011,20241111,1
C80374AHPHM-0011,20241112,1
C80374AHPHM-0011,20241113,1
C80374AHPHM-0011,20241114,1
C80374AHPHM-0011,20241115,1
C80374AHPHM-0011,20241118,1
C80374AHPHM-0011,20241119,1
C80374AHPHM-0011,20241120,1
C80374AHPHM-0011,20241121,1
C80374AHPHM-0011,20241122,1
C80374AHPHM-0011,20241125,1
C80374AHPHM-0011,20241126,1
C80374AHPHM-0011,20241127,1
C80374AHPHM-0011,20241128,1
C80374AHPHM-0011,20241129,1
C80374AVCHM-0011,20241014,1
C80374AVCHM-0011,20241015,1
C80374AVCHM-0011,20241016,1
C80374AVCHM-0011,20241017,1
C80374AVCHM-0011,20241020,1
C80374AVCHM-0011,20241021,1
C80374AVCHM-0011,20241023,1
C80374AVCHM-0011,20241103,1
C80374AVCHM-0011,20241104,1
C80374AVCHM-0011,20241105,1
C80374AVCHM-0011,20241106,1
C80374AVCHM-0011,20241107,1
C80374AVCHM-0011,20241110,1
C80374AVCHM-0011,20241111,1
C80374AVCHM-0011,20241112,1
C80374AVCHM-0011,20241113,1
C80374AVCHM-0011,20241114,1
C80374AVCHM-0011,20241117,1
C80374AVCHM-0011,20241118,1
C80374AVCHM-0011,20241119,1
C80374AVCHM-0011,20241120,1
C80374AVCHM-0011,20241121,1
C80374AVCHM-0011,20241124,1
C80374AVCHM-0011,20241125,1
C80374AVCHM-0011,20241126,1
C80374AVCHM-0011,20241127,1
C80374AVCHM-0011,20241128,1
C80382AHPKVA-031,20241011,1
C80382AHPKVA-031,20241014,1
C80382AHPKVA-031,20241015,1
C80382AHPKVA-031,20241016,1
C80382AHPKVA-031,20241017,1
C80382AHPKVA-031,20241018,1
C80382AHPKVA-031,20241021,1
C80382AHPKVA-031,20241022,1
C80382AHPKVA-031,20241024,1
C80382AHPKVA-031,20241025,1
C80382AHPKVA-031,20241028,1
C80382AHPKVA-031,20241029,1
C80382AHPKVA-031,20241030,1
C80382AHPKVA-031,20241031,1
C80382AHPKVA-031,20241104,1
C80382AHPKVA-031,20241105,1
C80382AHPKVA-031,20241106,1
C80382AHPKVA-031,20241107,1
C80382AHPKVA-031,20241108,1
C80382AHPKVA-031,20241111,1
C80382AHPKVA-031,20241112,1
C80382AHPKVA-031,20241113,1
C80382AHPKVA-031,20241114,1
C80382AHPKVA-031,20241115,1
C80382AHPKVA-031,20241118,1
C80382AHPKVA-031,20241119,1
C80382AHPKVA-031,20241120,1
C80382AHPKVA-031,20241121,1
C80382AHPKVA-031,20241122,1
C80382AHPKVA-031,20241125,1
C80382AHPKVA-031,20241126,1
C80382AHPKVA-031,20241127,1
C80382AHPKVA-031,20241128,1
C80382AHPKVA-031,20241129,1
C80382AHPKVA-041,20241011,1
C80382AHPKVA-041,20241014,1
C80382AHPKVA-041,20241015,1
C80382AHPKVA-041,20241016,1
C80382AHPKVA-041,20241017,1
C80382AHPKVA-041,20241018,1
C80382AHPKVA-041,20241021,1
C80382AHPKVA-041,20241022,1
C80382AHPKVA-041,20241024,1
C80382AHPKVA-041,20241025,1
C80382AHPKVA-041,20241028,1
C80382AHPKVA-041,20241029,1
C80382AHPKVA-041,20241030,1
C80382AHPKVA-041,20241031,1
C80382AHPKVA-041,20241104,1
C80382AHPKVA-041,20241105,1
C80382AHPKVA-041,20241106,1
C80382AHPKVA-041,20241107,1
C80382AHPKVA-041,20241108,1
C80382AHPKVA-041,20241111,1
C80382AHPKVA-041,20241112,1
C80382AHPKVA-041,20241113,1
C80382AHPKVA-041,20241114,1
C80382AHPKVA-041,20241115,1
C80382AHPKVA-041,20241118,1
C80382AHPKVA-041,20241119,1
C80382AHPKVA-041,20241120,1
C80382AHPKVA-041,20241121,1
C80382AHPKVA-041,20241122,1
C80382AHPKVA-041,20241125,1
C80382AHPKVA-041,20241126,1
C80382AHPKVA-041,20241127,1
C80382AHPKVA-041,20241128,1
C80382AHPKVA-041,20241129,1
C80382AHPKVA-051,20241011,1
C80382AHPKVA-051,20241014,1
C80382AHPKVA-051,20241015,1
C80382AHPKVA-051,20241016,1
C80382AHPKVA-051,20241017,1
C80382AHPKVA-051,20241018,1
C80382AHPKVA-051,20241021,1
C80382AHPKVA-051,20241022,1
C80382AHPKVA-051,20241024,1
C80382AHPKVA-051,20241025,1
C80382AHPKVA-051,20241028,1
C80382AHPKVA-051,20241029,1
C80382AHPKVA-051,20241030,1
C80382AHPKVA-051,20241031,1
C80382AHPKVA-051,20241104,1
C80382AHPKVA-051,20241105,1
C80382AHPKVA-051,20241106,1
C80382AHPKVA-051,20241107,1
C80382AHPKVA-051,20241108,1
C80382AHPKVA-051,20241111,1
C80382AHPKVA-051,20241112,1
C80382AHPKVA-051,20241113,1
C80382AHPKVA-051,20241114,1
C80382AHPKVA-051,20241115,1
C80382AHPKVA-051,20241118,1
C80382AHPKVA-051,20241119,1
C80382AHPKVA-051,20241120,1
C80382AHPKVA-051,20241121,1
C80382AHPKVA-051,20241122,1
C80382AHPKVA-051,20241125,1
C80382AHPKVA-051,20241126,1
C80382AHPKVA-051,20241127,1
C80382AHPKVA-051,20241128,1
C80382AHPKVA-051,20241129,1
C80382AHPKVA-061,20241011,1
C80382AHPKVA-061,20241014,1
C80382AHPKVA-061,20241015,1
C80382AHPKVA-061,20241016,1
C80382AHPKVA-061,20241017,1
C80382AHPKVA-061,20241018,1
C80382AHPKVA-061,20241021,1
C80382AHPKVA-061,20241022,1
C80382AHPKVA-061,20241024,1
C80382AHPKVA-061,20241025,1
C80382AHPKVA-061,20241028,1
C80382AHPKVA-061,20241029,1
C80382AHPKVA-061,20241030,1
C80382AHPKVA-061,20241031,1
C80382AHPKVA-061,20241104,1
C80382AHPKVA-061,20241105,1
C80382AHPKVA-061,20241106,1
C80382AHPKVA-061,20241107,1
C80382AHPKVA-061,20241108,1
C80382AHPKVA-061,20241111,1
C80382AHPKVA-061,20241112,1
C80382AHPKVA-061,20241113,1
C80382AHPKVA-061,20241114,1
C80382AHPKVA-061,20241115,1
C80382AHPKVA-061,20241118,1
C80382AHPKVA-061,20241119,1
C80382AHPKVA-061,20241120,1
C80382AHPKVA-061,20241121,1
C80382AHPKVA-061,20241122,1
C80382AHPKVA-061,20241125,1
C80382AHPKVA-061,20241126,1
C80382AHPKVA-061,20241127,1
C80382AHPKVA-061,20241128,1
C80382AHPKVA-061,20241129,1
C80386ASZKVA-031,20241012,1
C80386ASZKVA-031,20241019,1
C80386ASZKVA-031,20241026,1
C80386ASZKVA-031,20241102,1
C80386ASZKVA-031,20241109,1
C80386ASZKVA-031,20241116,1
C80386ASZKVA-031,20241123,1
C80386ASZKVA-031,20241130,1
C80386ASZKVA-041,20241012,1
C80386ASZKVA-041,20241019,1
C80386ASZKVA-041,20241026,1
C80386ASZKVA-041,20241102,1
C80386ASZKVA-041,20241109,1
C80386ASZKVA-041,20241116,1
C80386ASZKVA-041,20241123,1
C80386ASZKVA-041,20241130,1
C80386ASZKVA-051,20241012,1
C80386ASZKVA-051,20241019,1
C80386ASZKVA-051,20241026,1
C80386ASZKVA-051,20241102,1
C80386ASZKVA-051,20241109,1
C80386ASZKVA-051,20241116,1
C80386ASZKVA-051,20241123,1
C80386ASZKVA-051,20241130,1
C80386ASZKVA-061,20241012,1
C80386ASZKVA-061,20241019,1
C80386ASZKVA-061,20241026,1
C80386ASZKVA-061,20241102,1
C80386ASZKVA-061,20241109,1
C80386ASZKVA-061,20241116,1
C80386ASZKVA-061,20241123,1
C80386ASZKVA-061,20241130,1
C80390AVVKVA-031,20241013,1
C80390AVVKVA-031,20241020,1
C80390AVVKVA-031,20241023,1
C80390AVVKVA-031,20241027,1
C80390AVVKVA-031,20241101,1
C80390AVVKVA-031,20241103,1
C80390AVVKVA-031,20241110,1
C80390AVVKVA-031,20241117,1
C80390AVVKVA-031,20241124,1
C80390AVVKVA-031,20241201,1
C80390AVVKVA-041,20241013,1
C80390AVVKVA-041,20241020,1
C80390AVVKVA-041,20241023,1
C80390AVVKVA-041,20241027,1
C80390AVVKVA-041,20241101,1
C80390AVVKVA-041,20241103,1
C80390AVVKVA-041,20241110,1
C80390AVVKVA-041,20241117,1
C80390AVVKVA-041,20241124,1
C80390AVVKVA-041,20241201,1
C80390AVVKVA-051,20241013,1
C80390AVVKVA-051,20241020,1
C80390AVVKVA-051,20241023,1
C80390AVVKVA-051,20241027,1
C80390AVVKVA-051,20241101,1
C80390AVVKVA-051,20241103,1
C80390AVVKVA-051,20241110,1
C80390AVVKVA-051,20241117,1
C80390AVVKVA-051,20241124,1
C80390AVVKVA-051,20241201,1
C80390AVVKVA-061,20241013,1
C80390AVVKVA-061,20241020,1
C80390AVVKVA-061,20241023,1
C80390AVVKVA-061,20241027,1
C80390AVVKVA-061,20241101,1
C80390AVVKVA-061,20241103,1
C80390AVVKVA-061,20241110,1
C80390AVVKVA-061,20241117,1
C80390AVVKVA-061,20241124,1
C80390AVVKVA-061,20241201,1
C80468NS2VVRED-011,20241020,1
C80478AHCKZ-0031,20241014,1
C80478AHCKZ-0031,20241015,1
C80478AHCKZ-0031,20241016,1
C80478AHCKZ-0031,20241017,1
C80478AHCKZ-0031,20241021,1
C80478AHCKZ-0031,20241022,1
C80478AHCKZ-0031,20241024,1
C80478AHCKZ-0031,20241104,1
C80478AHCKZ-0031,20241105,1
C80478AHCKZ-0031,20241106,1
C80478AHCKZ-0031,20241107,1
C80478AHCKZ-0031,20241111,1
C80478AHCKZ-0031,20241112,1
C80478AHCKZ-0031,20241113,1
C80478AHCKZ-0031,20241114,1
C80478AHCKZ-0031,20241118,1
C80478AHCKZ-0031,20241119,1
C80478AHCKZ-0031,20241120,1
C80478AHCKZ-0031,20241121,1
C80478AHCKZ-0031,20241125,1
C80478AHCKZ-0031,20241126,1
C80478AHCKZ-0031,20241127,1
C80478AHCKZ-0031,20241128,1
C80478AHCKZ-0041,20241014,1
C80478AHCKZ-0041,20241015,1
C80478AHCKZ-0041,20241016,1
C80478AHCKZ-0041,20241017,1
C80478AHCKZ-0041,20241021,1
C80478AHCKZ-0041,20241022,1
C80478AHCKZ-0041,20241024,1
C80478AHCKZ-0041,20241104,1
C80478AHCKZ-0041,20241105,1
C80478AHCKZ-0041,20241106,1
C80478AHCKZ-0041,20241107,1
C80478AHCKZ-0041,20241111,1
C80478AHCKZ-0041,20241112,1
C80478AHCKZ-0041,20241113,1
C80478AHCKZ-0041,20241114,1
C80478AHCKZ-0041,20241118,1
C80478AHCKZ-0041,20241119,1
C80478AHCKZ-0041,20241120,1
C80478AHCKZ-0041,20241121,1
C80478AHCKZ-0041,20241125,1
C80478AHCKZ-0041,20241126,1
C80478AHCKZ-0041,20241127,1
C80478AHCKZ-0041,20241128,1
C80483K1HCMAA-041,20241028,1
C80483K1HCMAA-041,20241029,1
C80483K1HCMAA-041,20241030,1
C80484K1PPMAA-041,20241031,1
C80490AHCVK-0031,20241014,1
C80490AHCVK-0031,20241015,1
C80490AHCVK-0031,20241016,1
C80490AHCVK-0031,20241017,1
C80490AHCVK-0031,20241021,1
C80490AHCVK-0031,20241022,1
C80490AHCVK-0031,20241104,1
C80490AHCVK-0031,20241105,1
C80490AHCVK-0031,20241106,1
C80490AHCVK-0031,20241107,1
C80490AHCVK-0031,20241111,1
C80490AHCVK-0031,20241112,1
C80490AHCVK-0031,20241113,1
C80490AHCVK-0031,20241114,1
C80490AHCVK-0031,20241118,1
C80490AHCVK-0031,20241119,1
C80490AHCVK-0031,20241120,1
C80490AHCVK-0031,20241121,1
C80490AHCVK-0031,20241125,1
C80490AHCVK-0031,20241126,1
C80490AHCVK-0031,20241127,1
C80490AHCVK-0031,20241128,1
C80491APPVK-0031,20241011,1
C80491APPVK-0031,20241018,1
C80491APPVK-0031,20241108,1
C80491APPVK-0031,20241115,1
C80491APPVK-0031,20241122,1
C80491APPVK-0031,20241129,1
C80492ASZVK-0031,20241012,1
C80492ASZVK-0031,20241019,1
C80492ASZVK-0031,20241109,1
C80492ASZVK-0031,20241116,1
C80492ASZVK-0031,20241123,1
C80492ASZVK-0031,20241130,1
C80493AVVVK-0031,20241013,1
C80493AVVVK-0031,20241023,1
C80493AVVVK-0031,20241110,1
C80493AVVVK-0031,20241117,1
C80493AVVVK-0031,20241124,1
C80493AVVVK-0031,20241201,1
C80497AHCNR-0011,20241021,1
C80497AHCNR-0011,20241022,1
C80497AHCNR-0011,20241024,1
C80497AHCNR-0011,20241104,1
C80497AHCNR-0011,20241105,1
C80497AHCNR-0011,20241106,1
C80497AHCNR-0011,20241107,1
C80497AHCNR-0011,20241111,1
C80497AHCNR-0011,20241112,1
C80497AHCNR-0011,20241113,1
C80497AHCNR-0011,20241114,1
C80497AHCNR-0011,20241118,1
C80497AHCNR-0011,20241119,1
C80497AHCNR-0011,20241120,1
C80497AHCNR-0011,20241121,1
C80497AHCNR-0011,20241125,1
C80497AHCNR-0011,20241126,1
C80497AHCNR-0011,20241127,1
C80497AHCNR-0011,20241128,1
C80611APPKZ-0031,20241011,1
C80611APPKZ-0031,20241018,1
C80611APPKZ-0031,20241025,1
C80611APPKZ-0031,20241108,1
C80611APPKZ-0031,20241115,1
C80611APPKZ-0031,20241122,1
C80611APPKZ-0031,20241129,1
C80611APPKZ-0041,20241011,1
C80611APPKZ-0041,20241018,1
C80611APPKZ-0041,20241025,1
C80611APPKZ-0041,20241108,1
C80611APPKZ-0041,20241115,1
C80611APPKZ-0041,20241122,1
C80611APPKZ-0041,20241129,1
C80615APPPD-0011,20241011,1
C80615APPPD-0011,20241018,1
C80615APPPD-0011,20241025,1
C80615APPPD-0011,20241101,1
C80615APPPD-0011,20241108,1
C80615APPPD-0011,20241115,1
C80615APPPD-0011,20241122,1
C80615APPPD-0011,20241129,1
C80615ASZPD-0011,20241012,1
C80615ASZPD-0011,20241019,1
C80615ASZPD-0011,20241026,1
C80615ASZPD-0011,20241102,1
C80615ASZPD-0011,20241109,1
C80615ASZPD-0011,20241116,1
C80615ASZPD-0011,20241123,1
C80615ASZPD-0011,20241130,1
C80616ASZPD-0011,20241012,1
C80616ASZPD-0011,20241019,1
C80616ASZPD-0011,20241022,1
C80616ASZPD-0011,20241026,1
C80616ASZPD-0011,20241031,1
C80616ASZPD-0011,20241102,1
C80616ASZPD-0011,20241109,1
C80616ASZPD-0011,20241116,1
C80616ASZPD-0011,20241123,1
C80616ASZPD-0011,20241130,1
C80616AVVPD-0011,20241013,1
C80616AVVPD-0011,20241020,1
C80616AVVPD-0011,20241023,1
C80616AVVPD-0011,20241027,1
C80616AVVPD-0011,20241101,1
C80616AVVPD-0011,20241103,1
C80616AVVPD-0011,20241110,1
C80616AVVPD-0011,20241117,1
C80616AVVPD-0011,20241124,1
C80616AVVPD-0011,20241201,1
C80617K1HHPD-0021,20241028,1
C80617K1VVPD-0021,20241027,1
C80618K1HCPD-0021,20241028,1
C80618K1HCPD-0021,20241029,1
C80618K1HCPD-0021,20241030,1
C80618K1KPPD-0021,20241029,1
C80618K1KPPD-0021,20241030,1
C80618K1KPPD-0021,20241031,1
C80627K1HPCsZ-121,20241028,1
C80627K1HPCsZ-121,20241029,1
C80627K1HPCsZ-121,20241030,1
C80627K1HPCsZ-121,20241031,1
C80631AHCMAA-091,20241014,1
C80631AHCMAA-091,20241015,1
C80631AHCMAA-091,20241016,1
C80631AHCMAA-091,20241017,1
C80631AHCMAA-091,20241021,1
C80631AHCMAA-091,20241022,1
C80631AHCMAA-091,20241104,1
C80631AHCMAA-091,20241105,1
C80631AHCMAA-091,20241106,1
C80631AHCMAA-091,20241107,1
C80631AHCMAA-091,20241111,1
C80631AHCMAA-091,20241112,1
C80631AHCMAA-091,20241113,1
C80631AHCMAA-091,20241114,1
C80631AHCMAA-091,20241118,1
C80631AHCMAA-091,20241119,1
C80631AHCMAA-091,20241120,1
C80631AHCMAA-091,20241121,1
C80631AHCMAA-091,20241125,1
C80631AHCMAA-091,20241126,1
C80631AHCMAA-091,20241127,1
C80631AHCMAA-091,20241128,1
C80730APPHM-0011,20241018,1
C80730APPHM-0011,20241101,1
C80730APPHM-0011,20241108,1
C80730APPHM-0011,20241115,1
C80730APPHM-0011,20241122,1
C80730APPHM-0011,20241129,1
C80730ASZHM-0011,20241019,1
C80730ASZHM-0011,20241102,1
C80730ASZHM-0011,20241109,1
C80730ASZHM-0011,20241116,1
C80730ASZHM-0011,20241123,1
C80730ASZHM-0011,20241130,1
C80736ASZHM-0011,20241019,1
C80736ASZHM-0011,20241022,1
C80736ASZHM-0011,20241026,1
C80736ASZHM-0011,20241031,1
C80736ASZHM-0011,20241102,1
C80736ASZHM-0011,20241109,1
C80736ASZHM-0011,20241116,1
C80736ASZHM-0011,20241123,1
C80736ASZHM-0011,20241130,1
C80736AVVHM-0011,20241020,1
C80736AVVHM-0011,20241023,1
C80736AVVHM-0011,20241027,1
C80736AVVHM-0011,20241101,1
C80736AVVHM-0011,20241103,1
C80736AVVHM-0011,20241110,1
C80736AVVHM-0011,20241117,1
C80736AVVHM-0011,20241124,1
C80736AVVHM-0011,20241201,1
C80756APPKYM-021,20241011,1
C80756APPKYM-021,20241018,1
C80756APPKYM-021,20241101,1
C80756APPKYM-021,20241108,1
C80756APPKYM-021,20241115,1
C80756APPKYM-021,20241122,1
C80756APPKYM-021,20241129,1
C80756ASZKYM-021,20241012,1
C80756ASZKYM-021,20241019,1
C80756ASZKYM-021,20241102,1
C80756ASZKYM-021,20241109,1
C80756ASZKYM-021,20241116,1
C80756ASZKYM-021,20241123,1
C80756ASZKYM-021,20241130,1
C80770AHCKVA-031,20241014,1
C80770AHCKVA-031,20241015,1
C80770AHCKVA-031,20241016,1
C80770AHCKVA-031,20241017,1
C80770AHCKVA-031,20241021,1
C80770AHCKVA-031,20241022,1
C80770AHCKVA-031,20241024,1
C80770AHCKVA-031,20241104,1
C80770AHCKVA-031,20241105,1
C80770AHCKVA-031,20241106,1
C80770AHCKVA-031,20241107,1
C80770AHCKVA-031,20241111,1
C80770AHCKVA-031,20241112,1
C80770AHCKVA-031,20241113,1
C80770AHCKVA-031,20241114,1
C80770AHCKVA-031,20241118,1
C80770AHCKVA-031,20241119,1
C80770AHCKVA-031,20241120,1
C80770AHCKVA-031,20241121,1
C80770AHCKVA-031,20241125,1
C80770AHCKVA-031,20241126,1
C80770AHCKVA-031,20241127,1
C80770AHCKVA-031,20241128,1
C80774APPKVA-031,20241011,1
C80774APPKVA-031,20241018,1
C80774APPKVA-031,20241025,1
C80774APPKVA-031,20241108,1
C80774APPKVA-031,20241115,1
C80774APPKVA-031,20241122,1
C80774APPKVA-031,20241129,1
